id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,bmi
342,1,0.0,1.0,170.0,55.0,4.0,180.0,0.0,100.0,19.031141868512112
343,1,9.0,0.0,170.0,75.0,4.0,100.0,700.0,1.0,25.95155709342561
344,1,4.0,0.0,170.0,62.0,5.0,151.0,1300.0,1.64,21.453287197231838
345,1,6.0,0.0,172.0,72.0,3.0,120.0,414.2,103.72,24.337479718766904
346,1,4.6,0.0,175.0,90.0,3.6,140.0,1060.0,7.898000000000001,29.387755102040817
347,1,1.0,1.0,179.0,79.0,3.8,100.0,523.2,7.6,24.65590961580475
348,1,7.0,1.0,178.0,67.0,4.0,90.0,700.0,15.0,21.146319909102385
349,1,6.0,0.0,179.0,63.0,4.0,151.2,150.0,3.0,19.66230766829999
350,1,2.0,1.0,171.0,60.0,2.0,56.0,574.0,1.5,20.519134092541297
351,2,4.0,0.0,155.0,53.0,2.0,100.0,150.0,2.0,22.060353798126947
352,1,5.0,0.0,178.0,65.0,5.0,103.0,539.4,30.0,20.515086478979924
353,1,5.0,0.0,176.0,57.0,5.0,80.0,329.0,2.8200000000000003,18.401342975206614
354,1,8.0,1.0,182.0,70.0,5.0,100.0,1362.0,10.0,21.132713440405748
355,2,7.0,0.0,169.0,54.0,5.0,130.6,900.0,0.000214,18.906901018871892
356,1,5.0,0.0,173.6,65.0,5.0,180.0,914.0,1.06,21.56820064133874
357,1,9.0,1.0,175.0,74.0,3.0,199.0,0.0,2048.0,24.163265306122447
358,2,8.4,0.0,169.8,55.0,4.2,120.0,600.0,1.0,19.076000172030835
359,1,8.0,0.0,168.0,85.0,5.0,150.0,350.0,7.938,30.116213151927443
360,1,5.0,1.0,177.0,75.6,3.6,111.0,100.0,1.0,24.130996839988505
361,1,10.0,1.0,176.0,58.8,5.0,120.0,583.4,2.0,18.982438016528924
362,1,6.0,0.0,177.0,72.0,4.0,100.0,527.0,1.0,22.981901752370007
363,2,6.0,0.0,156.0,56.0,2.0,156.0,452.8,0.0,23.011176857330703
364,2,8.6,1.0,162.0,50.0,4.0,120.0,800.0,2.74,19.05197378448407
365,1,7.0,1.0,167.0,57.0,3.0,105.0,250.0,1.5,20.43816558499767
366,2,10.0,0.0,175.4,59.2,2.4,123.2,600.0,209.4,19.24254578880786
367,1,2.0,0.0,168.0,65.0,5.0,140.0,1000.0,3.0,23.030045351473927
368,1,7.0,0.0,170.0,63.0,3.4,98.0,258.0,203.0,21.79930795847751
369,2,11.0,1.0,162.6,60.8,4.0,150.0,1061.0,1.142,22.99653992849892
370,1,1.0,1.0,173.0,70.0,1.0,92.0,100.0,1.0,23.38868655818771
371,1,9.0,0.0,182.0,60.0,4.0,180.0,600.0,2.0,18.11375437749064
372,2,6.2,0.0,168.0,60.0,3.0,132.0,300.0,3.68,21.258503401360546
373,2,4.4,0.0,169.0,76.8,3.6,150.0,500.0,2.0,26.889814782395575
374,2,3.0,1.0,166.0,55.0,3.0,120.0,555.0,6.0,19.959355494266223
376,1,0.0,1.0,169.0,60.0,3.0,120.0,233.0,3.0,21.007667798746546
377,1,2.0,1.0,171.0,63.0,5.0,131.0,200.0,0.000565,21.545090797168363
378,1,11.0,0.0,179.0,78.0,4.0,136.0,2000.0,4.138,24.343809494085704
379,1,10.0,0.0,171.0,49.0,2.0,100.0,675.0,99.4,16.75729284224206
380,1,0.0,0.0,166.0,70.0,3.6,110.0,400.0,14.32,25.402816083611555
382,1,1.0,0.0,169.0,70.0,4.0,126.0,482.0,0.000351,24.508945765204302
384,1,10.0,1.0,182.0,75.0,5.0,87.0,253.0,1.0,22.6421929718633
385,1,8.0,0.0,171.0,60.0,4.0,120.6,649.2,0.0,20.519134092541297
386,1,5.0,0.0,172.4,76.0,5.0,120.0,560.8,5.4,25.570491114927247
387,1,8.8,0.0,170.8,55.0,4.0,120.0,650.4,0.56,18.853281705049657
388,1,9.0,1.0,163.0,52.0,4.0,120.0,800.0,5.0,19.57168128269788
389,1,11.0,1.0,173.0,67.0,4.4,100.0,557.6,100.0,22.386314277122523
390,2,7.0,0.0,168.0,54.0,2.8,132.2,600.0,4.0,19.13265306122449
391,1,10.0,1.0,166.6,75.6,5.0,123.0,500.0,1.042,27.23778587065078
392,1,9.0,0.0,168.0,58.0,4.0,126.0,381.0,22.5,20.549886621315196
393,1,5.0,1.0,176.0,63.6,2.4,100.0,289.8,14.468,20.53202479338843
394,1,7.0,1.0,172.0,60.0,3.0,130.0,722.0,1.0,20.281233098972418
395,2,1.0,0.0,162.0,59.0,5.0,180.0,1780.0,0.136,22.481329065691202
396,2,8.0,1.0,157.0,48.0,3.0,130.0,450.0,2.0,19.473406629072173
397,2,8.0,1.0,150.0,80.0,3.0,85.0,2.0,1.0,35.55555555555556
398,2,8.0,1.0,150.0,80.0,3.0,85.0,2.0,1.0,35.55555555555556
399,1,6.0,0.0,169.2,57.8,5.0,136.6,471.0,40.86,20.18957240022579
400,2,2.0,1.0,155.0,50.0,5.0,101.0,456.0,7.06,20.811654526534856
401,2,3.0,0.0,169.0,53.0,4.0,87.0,324.0,0.1,18.556773222226116
402,1,9.0,1.0,169.0,72.0,3.0,87.0,550.0,0.1,25.209201358495854
403,1,3.0,0.0,176.0,70.0,4.0,127.6,330.0,5.2,22.59814049586777
404,1,0.0,0.0,170.4,80.0,3.0,180.0,300.0,5.0,27.55185258656792
405,1,4.0,1.0,170.0,70.6,3.8,157.0,509.8,10.068,24.429065743944637
406,1,3.0,1.0,170.0,68.0,3.0,100.0,400.0,0.087,23.529411764705884
407,1,5.0,0.0,173.0,74.0,3.0,130.0,700.0,11.08,24.725182932941294
408,1,10.0,1.0,175.0,78.0,3.8,50.0,473.6,1.0,25.46938775510204
409,1,2.0,0.0,182.0,70.0,3.0,120.0,828.0,0.9,21.132713440405748
410,2,10.0,1.0,162.0,55.0,3.0,110.0,500.0,2.0,20.957171162932475
411,1,1.0,1.0,186.0,67.0,2.0,110.0,400.0,0.1,19.366400739969936
412,1,11.0,0.0,185.0,75.0,3.0,138.0,365.0,12.0,21.913805697589478
413,2,7.0,0.0,154.0,51.0,3.0,139.8,347.0,0.0,21.504469556417607
414,1,11.0,1.0,174.5,66.4,3.0,110.0,488.0,4.0,21.806060705577128
415,2,2.0,0.0,155.0,63.0,5.0,200.0,1681.0,2.0,26.22268470343392
416,2,5.0,1.0,170.0,53.0,5.0,87.0,1183.0,2.99e-05,18.339100346020764
417,1,6.0,1.0,170.0,65.0,3.8,120.0,519.6,1.0,22.49134948096886
418,2,1.0,1.0,158.0,47.0,3.0,115.0,1330.0,5.8,18.82711103989745
419,1,7.0,1.0,166.0,66.0,4.0,90.0,1000.0,1.0,23.95122659311947
420,1,2.0,1.0,176.0,65.0,4.0,87.0,1300.0,2.0,20.983987603305785
422,2,9.0,0.0,167.0,50.0,3.0,180.0,483.0,10.0,17.92821542543655
423,1,1.0,1.0,171.6,68.0,3.0,66.0,300.0,1.2600000000000002,23.09268043533778
