id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt
407,1,5.0,0,173.0,74.0,3.0,50.0,700.0,1.0
408,1,10.0,1,175.0,78.0,3.0,50.0,700.0,1.0
409,1,2.0,0,182.0,70.0,3.0,120.0,828.0,0.9
410,2,10.0,1,162.0,55.0,3.0,110.0,500.0,2.0
411,1,1.0,1,186.0,67.0,2.0,110.0,400.0,0.1
412,1,11.0,0,185.0,75.0,3.0,138.0,365.0,12.0
413,2,7.0,0,154.0,51.0,3.0,120.0,347.0,0.0
414,1,11.0,1,174.5,72.0,3.0,110.0,488.0,4.0
415,2,2.0,0,155.0,63.0,5.0,200.0,1681.0,2.0
416,2,5.0,1,170.0,53.0,5.0,87.0,1183.0,2.99e-05
417,1,6.0,1,170.0,65.0,3.0,120.0,488.0,1.0
418,2,1.0,1,158.0,47.0,3.0,115.0,1330.0,5.8
419,1,7.0,1,166.0,66.0,4.0,90.0,1000.0,1.0
420,1,2.0,1,176.0,65.0,4.0,87.0,1300.0,2.0
421,1,8.0,0,174.0,72.0,3.0,110.0,488.0,4.0
422,2,9.0,0,167.0,50.0,3.0,180.0,483.0,10.0
423,1,1.0,1,174.0,68.0,3.0,66.0,300.0,0.1
