id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,bmi
301.0,1,9.0,0.0,170.0,68.0,5.0,144.5,1300.0,5.0,23.529411764705884
302.0,2,6.0,0.0,150.0,44.0,2.7,160.0,825.0,125.0,19.555555555555557
303.0,1,4.6,0.4,176.4,72.1,3.0,138.4,704.3,5.026000000000001,23.170643918943234
304.0,2,7.6,1.0,153.3,78.0,2.5,200.0,458.0,999.0,33.190232369923
305.0,2,2.0,1.0,161.0,53.0,4.0,200.0,200.0,1.0,20.446742023841672
306.0,1,8.0,1.0,170.7,58.0,3.3,50.0,666.0,0.0,19.90494359865594
307.0,1,9.6,0.2,176.8,67.8,3.8,120.8,573.0,2.999,21.690280706783234
308.0,1,7.5,0.2,175.4,63.9,3.4,109.8,535.1,12.43,20.770247903797674
309.0,1,5.0,0.0,177.0,68.0,3.8,100.0,355.0,8.0,21.705129432793896
310.0,1,7.0,1.0,168.67399999999998,60.0,1.0,84.8,0.0,7.0,21.088950246858467
311.0,1,4.0,0.0,180.0,110.0,3.0,140.0,250.0,0.5,33.95061728395061
312.0,1,1.0,1.0,175.0,80.0,5.0,151.0,1234.0,5.87,26.122448979591837
313.0,1,4.0,0.0,178.0,82.0,5.0,123.0,513.0,0.5,25.88057063502083
314.0,1,6.0,0.0,173.5,76.3,3.0,110.0,1459.0,3.0,25.34694250429785
315.0,1,4.0,1.0,180.0,68.0,4.0,125.0,400.0,3.0,20.98765432098765
316.0,1,8.0,1.0,180.0,80.0,3.0,109.4,700.0,10.0,24.691358024691358
317.0,1,4.4,0.3,176.9,70.2,3.3,129.5,611.1,92.09,22.432694725856173
318.0,1,3.3,1.0,179.7,82.0,4.0,140.0,398.9,12.49,25.39321549023306
319.0,1,0.0,0.0,181.0,65.0,4.0,120.0,800.0,2.0,19.840664204389366
320.0,1,0.0,0.0,175.0,70.0,3.6,134.1,362.5,105.884,22.857142857142858
321.0,1,4.0,0.0,172.0,85.0,5.0,120.0,800.0,100.0,28.73174689021093
322.0,2,7.0,0.0,165.9,55.0,3.6,122.3,500.0,0.5,19.98342465758402
323.0,1,0.0,0.0,176.0,90.0,4.0,120.0,30.0,2.0,29.054752066115704
324.0,1,3.0,0.0,174.56,63.0,5.0,180.0,123.0,2.4,20.675264916435697
325.0,1,7.0,0.0,174.0,70.0,4.0,120.0,0.0,1.0,23.120623596247853
326.0,2,0.0,0.0,155.0,55.9,3.4,180.0,800.0,11.5136,23.26742976066597
327.0,1,4.8,0.0,177.0,55.0,3.5,120.0,473.8,16.595999999999997,17.555619394171533
328.0,1,3.0,0.0,173.0,62.0,2.0,100.0,464.0,16.2,20.715693808680545
329.0,1,10.0,0.0,174.0,61.0,2.0,127.5,603.0,87.0,20.147971991015986
330.0,1,5.7,0.3,175.0,70.1,3.3,112.5,288.4,13.210056500000002,22.889795918367344
331.0,2,8.0,0.0,160.8,53.0,3.3,168.0,383.1,2.0,20.497636197123832
332.0,1,10.0,0.0,173.0,71.0,2.0,135.0,10000.0,16.0,23.722810651876106
333.0,1,0.0,0.0,174.3,79.0,5.0,140.0,452.7,19.0,26.003530555300454
334.0,1,9.0,0.0,178.0,63.0,3.0,141.0,1000.0,4.0,19.883853048857468
335.0,1,2.0,1.0,170.0,67.0,2.0,120.0,300.0,0.2,23.18339100346021
336.0,1,0.0,1.0,163.0,78.0,2.0,125.0,89.0,1.0,29.357521924046825
337.0,1,3.0,1.0,178.0,85.0,5.0,87.0,700.0,0.5,26.82742078020452
338.0,1,9.0,0.0,173.0,58.0,3.0,130.0,1573.9,15.0,19.37919743392696
339.0,1,6.0,1.0,176.15,80.0,3.0,105.0,200.0,6.149,25.78248014406605
340.0,1,0.0,0.0,185.0,70.0,3.0,88.0,100.0,44.522000000000006,20.45288531775018
341.0,1,3.0,0.0,175.0,80.0,3.0,175.0,500.0,3.0,26.122448979591837
342.0,1,0.0,1.0,170.0,55.0,4.0,180.0,0.0,100.0,19.031141868512112
343.0,1,9.0,0.0,170.0,75.0,4.0,100.0,700.0,1.0,25.95155709342561
344.0,1,4.0,0.0,170.0,62.0,5.0,150.0,1300.0,4.319999999999999,21.453287197231838
345.0,1,6.0,0.0,172.0,72.0,3.0,120.0,672.2,1.7800351,24.337479718766904
346.0,1,4.3,0.0,175.0,90.0,4.2,140.0,1060.0,110.3287,29.387755102040817
347.0,1,1.0,1.0,179.0,79.0,3.4,100.0,513.2,1.31,24.65590961580475
348.0,1,7.0,1.0,178.0,67.0,4.0,90.0,700.0,15.0,21.146319909102385
349.0,1,9.6,0.0,179.0,63.0,4.0,132.9,150.0,3.0,19.66230766829999
350.0,1,2.0,1.0,171.0,60.0,2.0,56.0,574.0,1.5,20.519134092541297
351.0,2,4.0,0.0,155.0,53.0,2.0,100.0,150.0,2.0,22.060353798126947
352.0,1,5.0,0.0,178.0,65.0,5.0,103.0,706.8,30.0,20.515086478979924
353.0,1,5.0,0.0,176.0,57.0,5.0,80.0,329.0,518.363,18.401342975206614
354.0,1,8.0,1.0,182.0,70.0,5.0,100.0,1362.0,10.0,21.132713440405748
355.0,2,7.0,0.0,164.1,54.0,5.0,128.7,900.0,0.000214,20.05287274112744
356.0,1,5.0,0.0,173.6,70.0,5.0,180.0,914.0,8.940000000000001,23.2272929983648
357.0,1,9.0,1.0,175.0,74.0,3.0,199.0,0.0,2048.0,24.163265306122447
358.0,2,7.0,0.0,167.2,55.0,3.3,120.0,600.0,1.0,19.67388567111559
359.0,1,8.0,0.0,168.0,85.0,5.0,150.0,350.0,9.922,30.116213151927443
360.0,1,5.0,1.0,177.0,73.3,2.9,111.0,100.0,1.0,23.396852756232242
361.0,1,10.0,1.0,176.0,70.3,5.0,120.0,725.0,2.0,22.69498966942149
362.0,1,6.0,0.0,177.0,72.0,4.0,100.0,527.0,1.0,22.981901752370007
363.0,2,5.6,0.0,156.0,56.0,2.0,156.0,962.9,0.0,23.011176857330703
364.0,2,7.9,1.0,162.0,50.0,4.0,120.0,800.0,2.80900299,19.05197378448407
365.0,1,7.0,1.0,167.0,57.0,3.0,105.0,250.0,1.5,20.43816558499767
366.0,2,10.0,0.0,162.9,53.4,3.7,141.7,600.0,55.81000000000002,20.123294748611436
367.0,1,2.0,0.0,174.52,65.0,5.0,160.4,1000.0,3.0,21.341402073118243
368.0,1,7.0,0.0,175.49,63.0,3.2,98.0,258.0,203.0,20.45671061139357
369.0,2,11.0,1.0,159.0,50.3,4.0,150.0,1061.0,215.4672,19.896364858985006
370.0,1,1.0,1.0,173.0,70.0,1.0,92.0,100.0,1.0,23.38868655818771
371.0,1,9.0,0.0,182.0,60.0,4.0,180.0,600.0,2.0,18.11375437749064
372.0,2,5.4,0.0,168.0,60.0,3.0,132.0,300.0,2.99,21.258503401360546
373.0,2,6.7,0.0,160.8,53.4,2.8,150.0,500.0,2.0,20.6523353382342
374.0,2,3.0,1.0,166.0,55.0,3.0,120.0,555.0,6.0,19.959355494266223
375.0,1,6.1,0.2,170.8,63.1,3.9,111.4,452.1,11.556,21.629855919793336
376.0,1,0.0,1.0,169.0,60.0,3.0,120.0,233.0,3.0,21.007667798746546
377.0,1,2.0,1.0,171.0,63.0,5.0,131.0,200.0,0.000565,21.545090797168363
378.0,1,11.0,0.0,179.0,78.0,4.0,136.0,2000.0,6.07,24.343809494085704
379.0,1,10.0,0.0,171.0,49.0,2.0,100.0,675.0,99.4,16.75729284224206
380.0,1,0.0,0.0,166.0,70.0,3.3,110.0,400.0,14.32,25.402816083611555
381.0,1,4.5,0.3,175.0,78.3,3.2,111.8,285.2,2.3500702,25.567346938775508
382.0,1,1.0,0.0,169.0,70.0,4.0,126.0,482.0,0.000351,24.508945765204302
383.0,1,4.7,0.2,176.56,75.9,4.2,122.6,755.4,2.0200351000000003,24.347654792829754
384.0,1,10.0,1.0,182.0,75.0,5.0,87.0,253.0,1.0,22.6421929718633
385.0,1,8.0,0.0,171.0,60.0,4.0,127.2,333.3,0.0,20.519134092541297
386.0,1,5.0,0.0,174.45999999999998,76.0,5.0,120.0,725.7,5.4,24.970190520845193
387.0,1,6.3,0.0,175.3,55.0,4.0,120.0,511.8,0.56,17.897767302341123
388.0,1,9.0,1.0,163.0,52.0,3.2,120.0,800.0,5.0,19.57168128269788
389.0,1,11.0,1.0,173.0,67.0,3.5,100.0,504.2,100.0,22.386314277122523
390.0,2,7.0,0.0,168.0,54.0,3.4,115.5,600.0,4.0,19.13265306122449
391.0,1,10.0,1.0,178.4,72.5,5.0,123.0,500.0,2.02,22.779716061050895
392.0,1,9.0,0.0,168.0,58.0,4.0,126.0,381.0,22.5,20.549886621315196
393.0,1,5.8,1.0,176.0,71.7,3.3,100.0,516.6,5.7187565,23.146952479338843
394.0,1,7.0,1.0,172.0,60.0,3.0,130.0,722.0,1.0,20.281233098972418
395.0,2,1.0,0.0,162.0,59.0,5.0,180.0,1780.0,0.136,22.481329065691202
396.0,2,8.0,1.0,157.0,48.0,3.0,130.0,450.0,2.0,19.473406629072173
397.0,2,8.0,1.0,150.0,80.0,3.0,85.0,2.0,1.0,35.55555555555556
398.0,2,8.0,1.0,150.0,80.0,3.0,85.0,2.0,1.0,35.55555555555556
399.0,1,6.0,0.0,171.7,60.0,5.0,131.3,471.0,11.346,20.352167115714625
400.0,2,2.0,1.0,155.0,50.0,5.0,101.0,456.0,7.06,20.811654526534856
401.0,2,3.0,0.0,169.0,53.0,4.0,87.0,324.0,0.1,18.556773222226116
402.0,1,9.0,1.0,169.0,72.0,3.0,87.0,550.0,0.1,25.209201358495854
403.0,1,5.9,0.0,176.0,70.0,4.0,109.8,330.0,4.4980351,22.59814049586777
404.0,1,0.0,0.0,177.69,80.0,3.0,180.0,300.0,5.0,25.337514618677012
405.0,1,4.0,1.0,170.0,64.787,3.0,104.0,538.5,0.6748000000000001,22.417647058823533
406.0,1,3.0,1.0,170.0,68.0,3.0,100.0,400.0,0.087,23.529411764705884
407.0,1,5.0,0.0,173.0,74.0,3.0,152.5,700.0,4.159999999999999,24.725182932941294
408.0,1,10.0,1.0,175.0,78.0,4.0,50.0,489.5,1.0,25.46938775510204
409.0,1,2.0,0.0,182.0,70.0,3.0,120.0,828.0,0.9,21.132713440405748
410.0,2,10.0,1.0,162.0,55.0,3.0,110.0,500.0,2.0,20.957171162932475
411.0,1,1.0,1.0,186.0,67.0,2.0,110.0,400.0,0.1,19.366400739969936
412.0,1,11.0,0.0,185.0,75.0,3.0,138.0,365.0,12.0,21.913805697589478
413.0,2,7.0,0.0,154.0,51.0,3.0,151.4,347.0,0.0,21.504469556417607
414.0,1,11.0,1.0,174.5,70.9,3.0,110.0,488.0,4.0,23.283881084720157
415.0,2,2.0,0.0,155.0,63.0,5.0,200.0,1681.0,2.0,26.22268470343392
416.0,2,5.0,1.0,170.0,53.0,5.0,87.0,1183.0,2.99e-05,18.339100346020764
417.0,1,6.0,1.0,170.0,65.0,2.7,120.0,574.0,1.0,22.49134948096886
418.0,2,1.0,1.0,158.0,47.0,3.0,115.0,1330.0,5.8,18.82711103989745
419.0,1,7.0,1.0,166.0,66.0,4.0,90.0,1000.0,1.0,23.95122659311947
420.0,1,2.0,1.0,176.0,65.0,4.0,87.0,1300.0,2.0,20.983987603305785
421.0,1,8.0,0.0,174.0,72.0,4.2,147.3,995.5,20.12,23.781212841854934
422.0,2,9.0,0.0,167.0,50.0,3.0,180.0,483.0,10.0,17.92821542543655
423.0,1,1.0,1.0,172.25,68.0,3.0,66.0,300.0,1.6387,22.918724893147765
